id,context,question,answer,answer_start
23,"Utang konsumtif adalah utang yang digunakan untuk membeli barang atau jasa yang tidak memberikan nilai investasi jangka panjang, seperti kartu kredit atau pinjaman pribadi untuk liburan.",Apa itu utang konsumtif?,Utang konsumtif adalah utang yang digunakan untuk membeli barang atau jasa yang tidak memberikan nilai investasi jangka panjang.,0
24,"Utang produktif adalah utang yang digunakan untuk investasi atau pembelian aset yang diharapkan menghasilkan pendapatan di masa depan, seperti pinjaman pendidikan atau hipotek rumah.",Apa itu utang produktif?,Utang produktif adalah utang yang digunakan untuk investasi atau pembelian aset yang diharapkan menghasilkan pendapatan di masa depan.,0
25,"Rencana pensiun adalah strategi keuangan yang dibuat untuk memastikan seseorang memiliki cukup uang untuk mendukung gaya hidup mereka setelah berhenti bekerja. Ini bisa melibatkan tabungan, investasi, dan manfaat pensiun dari pemberi kerja.",Apa itu rencana pensiun?,Rencana pensiun adalah strategi keuangan yang dibuat untuk memastikan seseorang memiliki cukup uang untuk mendukung gaya hidup mereka setelah berhenti bekerja.,0
26,Tabungan pensiun adalah dana yang disisihkan secara berkala untuk digunakan setelah pensiun. Contohnya termasuk 401(k) di Amerika Serikat atau Dana Pensiun Lembaga Keuangan (DPLK) di Indonesia.,Apa itu tabungan pensiun?,Tabungan pensiun adalah dana yang disisihkan secara berkala untuk digunakan setelah pensiun.,0
27,Bunga majemuk adalah bunga yang dihitung atas pokok awal serta bunga yang telah ditambahkan ke pokok tersebut. Ini dapat meningkatkan nilai investasi atau utang secara signifikan dari waktu ke waktu.,Apa itu bunga majemuk?,Bunga majemuk adalah bunga yang dihitung atas pokok awal serta bunga yang telah ditambahkan ke pokok tersebut.,0
28,Rasio utang terhadap pendapatan (Debt-to-Income Ratio) adalah perbandingan antara total utang bulanan dengan total pendapatan bulanan. Rasio ini digunakan untuk menilai kemampuan seseorang dalam mengelola dan membayar kembali utang.,Apa itu rasio utang terhadap pendapatan?,Rasio utang terhadap pendapatan (Debt-to-Income Ratio) adalah perbandingan antara total utang bulanan dengan total pendapatan bulanan.,0
29,Rekening tabungan adalah rekening bank yang digunakan untuk menyimpan uang yang tidak akan segera digunakan. Rekening ini biasanya memberikan bunga atas saldo yang disimpan.,Apa itu rekening tabungan?,Rekening tabungan adalah rekening bank yang digunakan untuk menyimpan uang yang tidak akan segera digunakan.,0
30,Asuransi jiwa adalah jenis asuransi yang memberikan pembayaran kepada ahli waris yang ditunjuk jika pemegang polis meninggal dunia. Ini membantu melindungi keuangan keluarga setelah kehilangan sumber pendapatan.,Apa itu asuransi jiwa?,Asuransi jiwa adalah jenis asuransi yang memberikan pembayaran kepada ahli waris yang ditunjuk jika pemegang polis meninggal dunia.,0
31,Skor kredit adalah angka yang mencerminkan kelayakan kredit seseorang berdasarkan riwayat kredit mereka. Skor kredit digunakan oleh pemberi pinjaman untuk menilai risiko pemberian kredit atau pinjaman.,Apa itu skor kredit?,Skor kredit adalah angka yang mencerminkan kelayakan kredit seseorang berdasarkan riwayat kredit mereka.,0
32,"Pengelolaan uang adalah proses merencanakan, mengelola, dan mengawasi penggunaan uang untuk mencapai tujuan keuangan pribadi. Ini melibatkan penganggaran, tabungan, investasi, dan pengeluaran yang bijaksana.",Apa itu pengelolaan uang?,"Pengelolaan uang adalah proses merencanakan, mengelola, dan mengawasi penggunaan uang untuk mencapai tujuan keuangan pribadi.",0
33,Kartu kredit adalah alat pembayaran yang memungkinkan pemegang kartu untuk meminjam uang dari penerbit kartu untuk melakukan pembelian. Pemegang kartu harus membayar kembali jumlah yang dipinjam beserta bunga dan biaya lainnya.,Apa itu kartu kredit?,Kartu kredit adalah alat pembayaran yang memungkinkan pemegang kartu untuk meminjam uang dari penerbit kartu untuk melakukan pembelian.,0
34,"Pinjaman hipotek adalah pinjaman yang digunakan untuk membeli properti, biasanya rumah, di mana properti tersebut menjadi jaminan untuk pinjaman tersebut. Pembayaran hipotek dilakukan secara berkala dalam jangka waktu yang panjang.",Apa itu pinjaman hipotek?,"Pinjaman hipotek adalah pinjaman yang digunakan untuk membeli properti, biasanya rumah, di mana properti tersebut menjadi jaminan untuk pinjaman tersebut.",0
35,Budgeting adalah proses membuat rencana pengeluaran uang dalam periode tertentu. Ini membantu individu atau keluarga mengelola pengeluaran mereka agar tidak melebihi pendapatan.,Apa itu budgeting?,Budgeting adalah proses membuat rencana pengeluaran uang dalam periode tertentu.,0
36,"Investasi adalah tindakan mengalokasikan uang atau sumber daya lainnya dengan harapan mendapatkan keuntungan atau penghasilan di masa depan. Contoh investasi meliputi saham, obligasi, dan real estat.",Apa itu investasi?,Investasi adalah tindakan mengalokasikan uang atau sumber daya lainnya dengan harapan mendapatkan keuntungan atau penghasilan di masa depan.,0
37,"Kewajiban (liabilities) adalah segala bentuk utang atau kewajiban keuangan yang harus dibayar oleh individu atau organisasi kepada pihak lain. Contoh kewajiban termasuk pinjaman, hipotek, dan tagihan kartu kredit.",Apa itu kewajiban?,Kewajiban (liabilities) adalah segala bentuk utang atau kewajiban keuangan yang harus dibayar oleh individu atau organisasi kepada pihak lain.,0
38,"Aset (assets) adalah segala sesuatu yang memiliki nilai ekonomi yang dimiliki oleh individu atau organisasi. Contoh aset meliputi uang tunai, properti, saham, dan obligasi.",Apa itu aset?,Aset (assets) adalah segala sesuatu yang memiliki nilai ekonomi yang dimiliki oleh individu atau organisasi.,0
39,"Rencana keuangan adalah dokumen yang merinci tujuan keuangan seseorang dan strategi untuk mencapainya. Rencana ini mencakup anggaran, tabungan, investasi, dan manajemen utang.",Apa itu rencana keuangan?,Rencana keuangan adalah dokumen yang merinci tujuan keuangan seseorang dan strategi untuk mencapainya.,0
40,"Inflasi adalah peningkatan umum dalam harga barang dan jasa dalam suatu ekonomi selama periode waktu tertentu. Inflasi mengurangi daya beli uang, yang berarti jumlah uang yang sama akan membeli barang dan jasa lebih sedikit dari waktu ke waktu.",Apa itu inflasi?,Inflasi adalah peningkatan umum dalam harga barang dan jasa dalam suatu ekonomi selama periode waktu tertentu.,0
41,"Analisis fundamental adalah metode evaluasi nilai intrinsik suatu saham berdasarkan faktor ekonomi, keuangan, dan faktor kualitatif dan kuantitatif lainnya yang terkait dengan perusahaan. Ini melibatkan analisis laporan keuangan, manajemen, dan prospek industri.",Apa itu analisis fundamental?,"Analisis fundamental adalah metode evaluasi nilai intrinsik suatu saham berdasarkan faktor ekonomi, keuangan, dan faktor kualitatif dan kuantitatif lainnya yang terkait dengan perusahaan.",0
42,"Analisis teknikal adalah metode evaluasi sekuritas dengan menganalisis statistik yang dihasilkan oleh aktivitas pasar, seperti harga dan volume. Analis teknikal menggunakan grafik dan indikator teknis untuk mengidentifikasi pola dan tren yang dapat menunjukkan arah pergerakan harga di masa depan.",Apa itu analisis teknikal?,"Analisis teknikal adalah metode evaluasi sekuritas dengan menganalisis statistik yang dihasilkan oleh aktivitas pasar, seperti harga dan volume.",0
43,Rasio P/E (Price-to-Earnings) adalah rasio valuasi yang membandingkan harga saham perusahaan dengan laba bersih per sahamnya. Rasio ini digunakan untuk menentukan apakah saham dinilai terlalu tinggi atau terlalu rendah dibandingkan dengan laba perusahaan.,Apa itu rasio P/E?,Rasio P/E (Price-to-Earnings) adalah rasio valuasi yang membandingkan harga saham perusahaan dengan laba bersih per sahamnya.,0
44,"Analisis SWOT adalah teknik perencanaan strategis yang digunakan untuk membantu mengidentifikasi Strengths (Kekuatan), Weaknesses (Kelemahan), Opportunities (Peluang), dan Threats (Ancaman) suatu perusahaan atau proyek.",Apa itu analisis SWOT?,"Analisis SWOT adalah teknik perencanaan strategis yang digunakan untuk membantu mengidentifikasi Strengths (Kekuatan), Weaknesses (Kelemahan), Opportunities (Peluang), dan Threats (Ancaman) suatu perusahaan atau proyek.",0
45,"Beta adalah ukuran volatilitas atau risiko sistematis dari suatu investasi dibandingkan dengan pasar secara keseluruhan. Beta lebih dari 1 menunjukkan bahwa investasi lebih volatil daripada pasar, sementara beta kurang dari 1 menunjukkan volatilitas yang lebih rendah.",Apa itu Beta?,Beta adalah ukuran volatilitas atau risiko sistematis dari suatu investasi dibandingkan dengan pasar secara keseluruhan.,0
46,Risk-to-Reward Ratio adalah perbandingan antara risiko potensial dan imbal hasil potensial dari suatu investasi. Rasio ini digunakan oleh investor untuk mengevaluasi apakah imbal hasil potensial cukup besar untuk menutupi risiko yang diambil.,Apa itu Risk-to-Reward Ratio?,Risk-to-Reward Ratio adalah perbandingan antara risiko potensial dan imbal hasil potensial dari suatu investasi.,0
47,Margin of Safety adalah konsep investasi yang menyatakan bahwa investor harus membeli sekuritas hanya ketika harga pasar jauh di bawah nilai intrinsiknya. Ini memberikan perlindungan terhadap kesalahan analisis atau fluktuasi pasar yang tak terduga.,Apa itu Margin of Safety?,Margin of Safety adalah konsep investasi yang menyatakan bahwa investor harus membeli sekuritas hanya ketika harga pasar jauh di bawah nilai intrinsiknya.,0
48,Value Investing adalah strategi investasi yang melibatkan membeli sekuritas yang dinilai lebih rendah dari nilai intrinsiknya. Investor yang menggunakan strategi ini mencari saham yang mereka anggap undervalued oleh pasar.,Apa itu Value Investing?,Value Investing adalah strategi investasi yang melibatkan membeli sekuritas yang dinilai lebih rendah dari nilai intrinsiknya.,0
49,Growth Investing adalah strategi investasi yang melibatkan membeli saham perusahaan yang diharapkan memiliki pertumbuhan pendapatan dan laba yang tinggi di masa depan. Investor growth mencari perusahaan dengan potensi pertumbuhan yang cepat.,Apa itu Growth Investing?,Growth Investing adalah strategi investasi yang melibatkan membeli saham perusahaan yang diharapkan memiliki pertumbuhan pendapatan dan laba yang tinggi di masa depan.,0
50,Diversifikasi adalah strategi manajemen risiko yang melibatkan alokasi investasi di berbagai aset atau sektor untuk mengurangi risiko keseluruhan portofolio. Diversifikasi dapat membantu melindungi portofolio dari kerugian besar.,Apa itu diversifikasi?,Diversifikasi adalah strategi manajemen risiko yang melibatkan alokasi investasi di berbagai aset atau sektor untuk mengurangi risiko keseluruhan portofolio.,0
51,Time Horizon adalah jangka waktu yang diharapkan oleh investor untuk memegang investasi sebelum menjualnya. Time horizon yang lebih panjang memungkinkan investor untuk mengambil risiko yang lebih tinggi karena mereka memiliki lebih banyak waktu untuk pulih dari fluktuasi pasar.,Apa itu Time Horizon?,Time Horizon adalah jangka waktu yang diharapkan oleh investor untuk memegang investasi sebelum menjualnya.,0
52,"Standard Deviation adalah ukuran statistik yang menunjukkan seberapa besar variasi atau perbedaan dalam sekumpulan data. Dalam konteks investasi, ini digunakan untuk mengukur volatilitas atau risiko suatu aset atau portofolio.",Apa itu Standard Deviation?,Standard Deviation adalah ukuran statistik yang menunjukkan seberapa besar variasi atau perbedaan dalam sekumpulan data.,0
53,"Alpha adalah ukuran kinerja investasi relatif terhadap tolok ukur pasar atau indeks. Alpha positif menunjukkan bahwa investasi tersebut mengungguli tolok ukur, sementara alpha negatif menunjukkan kinerja yang lebih buruk.",Apa itu Alpha?,Alpha adalah ukuran kinerja investasi relatif terhadap tolok ukur pasar atau indeks.,0
54,Sharpe Ratio adalah rasio yang digunakan untuk mengukur kinerja disesuaikan dengan risiko dari suatu investasi. Sharpe Ratio yang lebih tinggi menunjukkan bahwa investasi memberikan imbal hasil yang lebih tinggi per unit risiko yang diambil.,Apa itu Sharpe Ratio?,Sharpe Ratio adalah rasio yang digunakan untuk mengukur kinerja disesuaikan dengan risiko dari suatu investasi.,0
55,Liquidity Ratio adalah rasio keuangan yang digunakan untuk mengukur kemampuan perusahaan untuk memenuhi kewajiban jangka pendeknya dengan aset lancar yang dimilikinya. Contoh rasio likuiditas adalah Current Ratio dan Quick Ratio.,Apa itu Liquidity Ratio?,Liquidity Ratio adalah rasio keuangan yang digunakan untuk mengukur kemampuan perusahaan untuk memenuhi kewajiban jangka pendeknya dengan aset lancar yang dimilikinya.,0
56,Debt-to-Equity Ratio adalah rasio keuangan yang menunjukkan perbandingan antara total utang perusahaan dengan total ekuitasnya. Rasio ini digunakan untuk menilai struktur modal perusahaan dan tingkat leverage yang digunakan.,Apa itu Debt-to-Equity Ratio?,Debt-to-Equity Ratio adalah rasio keuangan yang menunjukkan perbandingan antara total utang perusahaan dengan total ekuitasnya.,0
57,Earnings per Share (EPS) adalah ukuran laba bersih yang diperoleh perusahaan untuk setiap saham yang beredar. EPS digunakan oleh investor untuk menilai profitabilitas perusahaan per saham.,Apa itu EPS?,Earnings per Share (EPS) adalah ukuran laba bersih yang diperoleh perusahaan untuk setiap saham yang beredar.,0
58,Price-to-Book (P/B) Ratio adalah rasio valuasi yang membandingkan harga saham perusahaan dengan nilai buku per sahamnya. Rasio ini digunakan untuk menentukan apakah saham dinilai terlalu tinggi atau terlalu rendah dibandingkan dengan nilai bukunya.,Apa itu P/B Ratio?,Price-to-Book (P/B) Ratio adalah rasio valuasi yang membandingkan harga saham perusahaan dengan nilai buku per sahamnya.,0
59,Dividend Yield adalah rasio keuangan yang menunjukkan berapa banyak dividen tahunan yang dibayarkan oleh suatu perusahaan dibandingkan dengan harga sahamnya. Rasio ini dinyatakan sebagai persentase.,Apa itu Dividend Yield?,Dividend Yield adalah rasio keuangan yang menunjukkan berapa banyak dividen tahunan yang dibayarkan oleh suatu perusahaan dibandingkan dengan harga sahamnya.,0
60,Current Ratio adalah rasio likuiditas yang mengukur kemampuan perusahaan untuk membayar kewajiban jangka pendeknya dengan aset lancar yang dimilikinya. Current Ratio yang lebih tinggi menunjukkan likuiditas yang lebih baik.,Apa itu Current Ratio?,Current Ratio adalah rasio likuiditas yang mengukur kemampuan perusahaan untuk membayar kewajiban jangka pendeknya dengan aset lancar yang dimilikinya.,0
61,"Tingkat suku bunga (interest rate) adalah persentase yang dibebankan oleh pemberi pinjaman kepada peminjam untuk penggunaan uang. Tingkat suku bunga dapat mempengaruhi keputusan investasi, tabungan, dan pengeluaran konsumen.",Apa itu tingkat suku bunga?,Tingkat suku bunga (interest rate) adalah persentase yang dibebankan oleh pemberi pinjaman kepada peminjam untuk penggunaan uang.,0
62,"Produk Domestik Bruto (GDP) adalah total nilai pasar dari semua barang dan jasa akhir yang dihasilkan dalam suatu negara selama periode waktu tertentu, biasanya satu tahun atau kuartal. GDP digunakan sebagai indikator utama kesehatan ekonomi suatu negara.",Apa itu GDP?,Produk Domestik Bruto (GDP) adalah total nilai pasar dari semua barang dan jasa akhir yang dihasilkan dalam suatu negara selama periode waktu tertentu.,0
63,"Inflasi adalah peningkatan umum dalam harga barang dan jasa dalam suatu ekonomi selama periode waktu tertentu. Inflasi mengurangi daya beli uang, yang berarti jumlah uang yang sama akan membeli barang dan jasa lebih sedikit dari waktu ke waktu.",Apa itu inflasi?,Inflasi adalah peningkatan umum dalam harga barang dan jasa dalam suatu ekonomi selama periode waktu tertentu.,0
64,"Deflasi adalah penurunan umum dalam harga barang dan jasa dalam suatu ekonomi selama periode waktu tertentu. Deflasi dapat meningkatkan daya beli uang, tetapi juga dapat menandakan masalah ekonomi seperti permintaan yang rendah.",Apa itu deflasi?,Deflasi adalah penurunan umum dalam harga barang dan jasa dalam suatu ekonomi selama periode waktu tertentu.,0
65,Indeks Harga Konsumen (CPI) adalah ukuran yang mengamati rata-rata perubahan harga dari waktu ke waktu yang dibayarkan oleh konsumen untuk sekelompok barang dan jasa tertentu. CPI digunakan untuk mengukur inflasi.,Apa itu CPI?,Indeks Harga Konsumen (CPI) adalah ukuran yang mengamati rata-rata perubahan harga dari waktu ke waktu yang dibayarkan oleh konsumen untuk sekelompok barang dan jasa tertentu.,0
66,Indeks Harga Produsen (PPI) adalah ukuran yang mengamati perubahan rata-rata harga yang diterima oleh produsen domestik untuk barang dan jasa mereka dari waktu ke waktu. PPI digunakan untuk mengukur tekanan inflasi di tingkat produsen.,Apa itu PPI?,Indeks Harga Produsen (PPI) adalah ukuran yang mengamati perubahan rata-rata harga yang diterima oleh produsen domestik untuk barang dan jasa mereka dari waktu ke waktu.,0
67,Pengangguran (unemployment) adalah kondisi di mana seseorang yang mampu dan ingin bekerja tidak dapat menemukan pekerjaan. Tingkat pengangguran digunakan sebagai indikator kesehatan ekonomi suatu negara.,Apa itu pengangguran?,Pengangguran (unemployment) adalah kondisi di mana seseorang yang mampu dan ingin bekerja tidak dapat menemukan pekerjaan.,0
68,Kebijakan moneter adalah tindakan yang diambil oleh bank sentral suatu negara untuk mengendalikan jumlah uang beredar dan suku bunga dengan tujuan mencapai kestabilan harga dan pertumbuhan ekonomi yang berkelanjutan.,Apa itu kebijakan moneter?,Kebijakan moneter adalah tindakan yang diambil oleh bank sentral suatu negara untuk mengendalikan jumlah uang beredar dan suku bunga.,0
69,"Kebijakan fiskal adalah penggunaan pengeluaran pemerintah dan pajak untuk mempengaruhi ekonomi. Melalui kebijakan fiskal, pemerintah dapat mengatur tingkat permintaan agregat untuk mencapai tujuan ekonomi seperti pertumbuhan dan stabilitas.",Apa itu kebijakan fiskal?,Kebijakan fiskal adalah penggunaan pengeluaran pemerintah dan pajak untuk mempengaruhi ekonomi.,0
70,"Neraca perdagangan adalah perbedaan antara nilai ekspor dan impor suatu negara dalam periode waktu tertentu. Neraca perdagangan positif menunjukkan surplus perdagangan, sedangkan neraca perdagangan negatif menunjukkan defisit perdagangan.",Apa itu neraca perdagangan?,Neraca perdagangan adalah perbedaan antara nilai ekspor dan impor suatu negara dalam periode waktu tertentu.,0
71,"Suku bunga nominal adalah tingkat suku bunga yang dinyatakan secara langsung oleh pemberi pinjaman tanpa penyesuaian untuk inflasi. Suku bunga nominal berbeda dari suku bunga riil, yang disesuaikan dengan inflasi.",Apa itu suku bunga nominal?,Suku bunga nominal adalah tingkat suku bunga yang dinyatakan secara langsung oleh pemberi pinjaman tanpa penyesuaian untuk inflasi.,0
72,Suku bunga riil adalah tingkat suku bunga yang telah disesuaikan untuk memperhitungkan inflasi. Suku bunga riil mencerminkan biaya sebenarnya dari pinjaman dan keuntungan sebenarnya dari tabungan.,Apa itu suku bunga riil?,Suku bunga riil adalah tingkat suku bunga yang telah disesuaikan untuk memperhitungkan inflasi.,0
73,"Cadangan devisa adalah aset asing yang disimpan oleh bank sentral suatu negara untuk digunakan dalam transaksi internasional dan menstabilkan mata uang domestik. Cadangan devisa biasanya terdiri dari dolar AS, euro, dan emas.",Apa itu cadangan devisa?,Cadangan devisa adalah aset asing yang disimpan oleh bank sentral suatu negara untuk digunakan dalam transaksi internasional dan menstabilkan mata uang domestik.,0
74,Defisit anggaran adalah kondisi di mana pengeluaran pemerintah melebihi pendapatan yang diterimanya dalam periode waktu tertentu. Defisit anggaran harus ditutupi dengan pinjaman atau penggunaan cadangan.,Apa itu defisit anggaran?,Defisit anggaran adalah kondisi di mana pengeluaran pemerintah melebihi pendapatan yang diterimanya dalam periode waktu tertentu.,0
75,Surplus anggaran adalah kondisi di mana pendapatan pemerintah melebihi pengeluaran dalam periode waktu tertentu. Surplus anggaran dapat digunakan untuk melunasi utang atau diinvestasikan untuk kebutuhan masa depan.,Apa itu surplus anggaran?,Surplus anggaran adalah kondisi di mana pendapatan pemerintah melebihi pengeluaran dalam periode waktu tertentu.,0
76,"Produk Nasional Bruto (GNP) adalah total nilai pasar dari semua barang dan jasa akhir yang dihasilkan oleh warga negara suatu negara, baik yang berada di dalam negeri maupun di luar negeri, selama periode waktu tertentu.",Apa itu GNP?,"Produk Nasional Bruto (GNP) adalah total nilai pasar dari semua barang dan jasa akhir yang dihasilkan oleh warga negara suatu negara, baik yang berada di dalam negeri maupun di luar negeri.",0
77,Kurs tukar adalah harga satu mata uang dalam mata uang lain. Kurs tukar menentukan berapa banyak satu mata uang dapat ditukar dengan mata uang lain dan mempengaruhi perdagangan internasional serta investasi.,Apa itu kurs tukar?,Kurs tukar adalah harga satu mata uang dalam mata uang lain.,0
78,Pasar modal adalah pasar di mana sekuritas seperti saham dan obligasi diperdagangkan. Pasar modal membantu perusahaan mendapatkan dana untuk ekspansi dan mendukung pertumbuhan ekonomi.,Apa itu pasar modal?,Pasar modal adalah pasar di mana sekuritas seperti saham dan obligasi diperdagangkan.,0
